№,Name,Description,Price,Image URL
Kia Sorento,"2021 г., 2.5 л., автомат, внедорожник 5 дв., бензин, руль слева, 24 000 км",$ 48 500,https://im.mashina.kg/tachka/images//1/8/8/1884c0e61661529a1fd9f5eb2fb8b880_240x180.jpg
Mitsubishi Pajero,"2020 г., 3.8 л., автомат, внедорожник 5 дв., бензин, руль слева, 1 000 км",$ 42 000,https://im.mashina.kg/tachka/images//5/c/c/5ccbf86d73ff6529773b6639638707a4_240x180.jpg
Mitsubishi Pajero,"2009 г., 3 л., автомат, внедорожник 5 дв., бензин, руль слева, 196 000 км",$ 20 500,https://im.mashina.kg/tachka/images//3/4/c/34c0a6eb8ce18b1825bd64f76f7c7f6f_240x180.jpg
BMW X5,"2009 г., 3 л., автомат, внедорожник 5 дв., бензин, руль слева, 300 000 км",$ 17 400,https://im.mashina.kg/tachka/images//6/3/b/63b4e2c26d5b790030a728638f062ba2_240x180.jpg
Hyundai Santa Fe,"2020 г., 2 л., автомат, внедорожник 5 дв., бензин, руль слева, 52 000 км",$ 39 000,https://im.mashina.kg/tachka/images//c/9/f/c9f94fa1923138a3dcee4e7e068c0554_240x180.jpg
Volkswagen Sharan,"1996 г., 2.8 л., механика, минивэн, бензин, руль слева, 272 000 км",$ 6 000,https://im.mashina.kg/tachka/images//2/d/7/2d726617741b1c881207454ef12906ce_240x180.jpg
Kia Ceed,"2012 г., 1.6 л., механика, хэтчбек 5 дв., бензин, руль слева, 249 000 км",$ 7 500,https://im.mashina.kg/tachka/images//7/d/d/7dd2337962eda59b7de94b935ecabdf8_240x180.jpg
Honda Accord,"2001 г., 1.8 л., автомат, седан, бензин, руль справа, 191 111 км",$ 7 300,https://im.mashina.kg/tachka/images//9/6/4/964dcf979bf588c2bec1c9a5a9d6e092_240x180.jpg
Daewoo Nexia,"2013 г., 1.5 л., механика, седан, бензин, руль слева, 2 000 км",$ 3 414,https://im.mashina.kg/tachka/images//d/6/1/d619d37144c2b7138efeaccd20127a05_240x180.jpg
Toyota Camry,"2016 г., 2.5 л., вариатор, седан, гибрид, руль слева, 70 000 км",$ 22 000,https://im.mashina.kg/tachka/images//c/5/4/c54583993209072d2114b99bbbf49ba0_240x180.jpg
Toyota Camry,"2016 г., 2.5 л., вариатор, седан, гибрид, руль слева, 50 000 км",$ 17 800,https://im.mashina.kg/tachka/images//8/1/b/81baa1b8c5cbb3b2430239c19e1a609c_240x180.jpg
Subaru Forester,"2006 г., 2 л., автомат, универсал, бензин, руль слева, 200 000 км",$ 8 600,https://im.mashina.kg/tachka/images//8/d/7/8d7d84be7aeed18416e0ac9dd69fd9d2_240x180.jpg
Toyota Camry,"2007 г., 2.4 л., автомат, седан, бензин, руль слева, 157 963 км",$ 12 100,https://im.mashina.kg/tachka/images//3/1/4/314ec28024fa79fdc019adab107947d8_240x180.jpg
Toyota RAV4,"2017 г., 2.5 л., вариатор, внедорожник 5 дв., гибрид, руль слева, 101 388 км",$ 26 300,https://im.mashina.kg/tachka/images//a/d/9/ad9b560055f3a89085fdb0affe59120b_240x180.jpg
Toyota Camry,"2014 г., 2.5 л., автомат, седан, бензин, руль слева, 83 000 км",$ 19 999,https://im.mashina.kg/tachka/images//3/3/9/339379c5e5861b2136c77e8385a59e0b_240x180.jpg
Toyota Camry,"2018 г., 2.5 л., автомат, седан, бензин, руль слева, 145 267 км",$ 22 900,https://im.mashina.kg/tachka/images//9/5/4/9540ceb47ecb762fc0c13f7317554634_240x180.jpg
Hyundai Sonata,"2017 г., 2 л., автомат, седан, газ, руль слева, 160 000 км",$ 17 700,https://im.mashina.kg/tachka/images//4/a/7/4a77f8d8f4639c56f0518ecb890b7ccb_240x180.jpg
Mercedes-Benz E-класс,"1997 г., 3 л., автомат, седан, дизель, руль слева, 185 251 км",$ 4 267,https://im.mashina.kg/tachka/images//1/1/9/119b4d35a146107a4d706d4d274208f1_240x180.jpg
Lexus GX,"2008 г., 4.7 л., автомат, внедорожник 5 дв., бензин, руль слева, 140 000 км",$ 29 500,https://im.mashina.kg/tachka/images//9/7/d/97d97fe4d3b652beb2108e1fe999cc0b_240x180.jpg
Toyota Highlander,"2010 г., 3.5 л., автомат, внедорожник 5 дв., бензин, руль слева, 130 000 км",$ 28 000,https://im.mashina.kg/tachka/images//0/1/3/013dea0a18983d3888ecb1747867becb_240x180.jpg
Subaru Legacy,"2005 г., 2 л., автомат, седан, бензин, руль справа, 250 000 км",$ 7 900,https://im.mashina.kg/tachka/images//8/b/5/8b54a127fd72fba66a7c31d11042e080_240x180.jpg
Toyota Camry,"2016 г., 2.5 л., автомат, седан, бензин, руль слева, 100 000 км",$ 15 300,https://im.mashina.kg/tachka/images//8/3/b/83b1ebc4998315e0c766e0a6be668d51_240x180.jpg
Toyota Camry,"2016 г., 2.5 л., автомат, седан, бензин, руль слева, 102 456 км",$ 16 700,https://im.mashina.kg/tachka/images//e/2/9/e29fa0d47302d4ab0bada3642c3a39c4_240x180.jpg
ВАЗ (Lada) 21099,"1996 г., 1.5 л., механика, седан, бензин, руль слева, 58 000 км",$ 5 500,https://im.mashina.kg/tachka/images//8/8/8/888cc62452c98dd8be0703d98ea2c84c_240x180.jpg
Toyota Wish,"2003 г., 1.8 л., автомат, компактвэн, бензин, руль справа, 242 653 км",$ 7 200,https://im.mashina.kg/tachka/images//3/8/a/38a2d0968f60df1c1446e9cc68ad7c98_240x180.jpg
Honda Stream,"2001 г., 1.7 л., автомат, компактвэн, бензин, руль справа, 369 800 км",$ 6 000,https://im.mashina.kg/tachka/images//e/5/d/e5d5d36d2043eddad9e7f176ac228e15_240x180.jpg
Hyundai Grandeur,"2018 г., 3 л., автомат, седан, бензин / газ, руль слева, 109 446 км",$ 15 500,https://im.mashina.kg/tachka/images//4/9/b/49b8d109d522cc2e19506da5168b48c1_240x180.jpg
Lexus RX,"2017 г., 3.5 л., автомат, внедорожник 5 дв., бензин, руль слева, 96 000 км",$ 44 000,https://im.mashina.kg/tachka/images//6/7/f/67f7d3f137d4e6096c48ef32f0f2d113_240x180.jpg
BMW 6 серии,"2003 г., 4.4 л., автомат, купе, бензин, руль слева, 140 000 км",$ 19 000,https://im.mashina.kg/tachka/images//a/0/0/a00df3cc5d768598cfee17d3c0397415_240x180.jpg
Hyundai Sonata,"2017 г., 2 л., автомат, седан, газ, руль слева, 255 000 км",$ 14 300,https://im.mashina.kg/tachka/images//f/2/5/f2573590cd4bfcdc7c6f71b3e5728177_240x180.jpg
Toyota Avalon,"2014 г., 2.5 л., вариатор, седан, гибрид, руль слева, 128 800 км",$ 20 900,https://im.mashina.kg/tachka/images//6/a/a/6aa3c5e87af5cf585c1e15a6a78730fb_240x180.jpg
Subaru Outback,"2014 г., 2.5 л., вариатор, универсал, бензин, руль слева, 214 000 км",$ 16 000,https://im.mashina.kg/tachka/images//c/3/3/c331b5e4f36245aa48b4071b681ec2f6_240x180.jpg
Honda CR-V,"1999 г., 2 л., автомат, внедорожник 5 дв., бензин, руль справа, 220 000 км",$ 6 827,https://im.mashina.kg/tachka/images//e/e/d/eedd5d776e8114da1ecc158b0d8c3e8e_240x180.jpg
Kia Sorento,"2017 г., 2.2 л., автомат, внедорожник 5 дв., дизель, руль слева, 123 000 км",$ 17 687,https://im.mashina.kg/tachka/images//3/e/8/3e84c2427b259fe1f8447cacb2ea346e_240x180.jpg
Kia Optima,"2017 г., 2.4 л., автомат, седан, бензин, руль слева, 158 449 км",$ 10 650,https://im.mashina.kg/tachka/images//3/f/0/3f0828391e8724ffd49e3f0a48c5d1e6_240x180.jpg
Lexus LS,"2007 г., 4.6 л., автомат, седан, бензин, руль слева, 150 000 км",$ 11 500,https://im.mashina.kg/tachka/images//6/0/c/60c51eea1d4425f17b8ea33ef2a2d684_240x180.jpg
BMW 5 серии,"1991 г., 2.5 л., механика, седан, бензин, руль слева, 282 000 км",$ 7 000,https://im.mashina.kg/tachka/images//8/b/7/8b7eb6a2355309e097603f6dbfbbb031_240x180.jpg
Kia Sorento,"2019 г., 2.2 л., автомат, внедорожник 5 дв., дизель, руль слева, 69 665 км",$ 23 046,https://im.mashina.kg/tachka/images//1/0/a/10aee4e7227381bfef93451f5ad32cff_240x180.jpg
Nissan Rogue,"2017 г., 2.5 л., вариатор, внедорожник 5 дв., бензин, руль слева, 154 215 км",$ 13 130,https://im.mashina.kg/tachka/images//1/8/d/18dff641b60f68071fb97602140ff87d_240x180.jpg
Honda Fit,"2010 г., 1.5 л., механика, хэтчбек 5 дв., бензин, руль слева, 156 058 км",$ 8 534,https://im.mashina.kg/tachka/images//2/4/9/2498a8441ebe544eadbcc8783229fd64_240x180.jpg
Kia Sorento,"2017 г., 2.2 л., автомат, внедорожник 5 дв., дизель, руль слева, 66 000 км",$ 27 800,https://im.mashina.kg/tachka/images//b/9/b/b9bd73df7e5b898b8784956ce3081a70_240x180.jpg
Toyota Land Cruiser,"2008 г., 4.7 л., автомат, внедорожник 5 дв., бензин, руль слева, 177 000 км",$ 32 400,https://im.mashina.kg/tachka/images//6/8/8/68862f9ebdebe5f75992effe8d1718cd_240x180.jpg
Toyota Camry,"2014 г., 2.5 л., вариатор, седан, гибрид, руль слева, 100 000 км",$ 15 500,https://im.mashina.kg/tachka/images//1/6/a/16a70ef138968ef67cd8cf80ea5cb117_240x180.jpg
Toyota Corolla,"2006 г., 1.6 л., автомат, седан, бензин, руль слева, 215 000 км",$ 6 800,https://im.mashina.kg/tachka/images//5/b/a/5ba2c88b7c3a034d10fdafb1d4acc77a_240x180.jpg
Lexus GX,"2008 г., 4.7 л., автомат, внедорожник 5 дв., бензин, руль слева, 186 000 км",$ 28 600,https://im.mashina.kg/tachka/images//8/4/1/841607a030a09da0b8cf5f75b558988f_240x180.jpg
Kia Sorento,"2018 г., 2 л., автомат, внедорожник 5 дв., дизель, руль слева, 62 778 км",$ 17 187,https://im.mashina.kg/tachka/images//a/c/2/ac2ed7924114d39ad09da6a4b109e038_240x180.jpg
Toyota Hilux,"2017 г., 2.4 л., механика, пикап двойная кабина, дизель, руль слева, 157 777 км",$ 36 500,https://im.mashina.kg/tachka/images//5/8/b/58b8f39337dbb6c0329ffbfec6d9fa97_240x180.jpg
Hyundai Santa Fe,"2017 г., 2 л., автомат, внедорожник 5 дв., дизель, руль слева",$ 14 150,https://im.mashina.kg/tachka/images//0/8/2/0824f31b4eeb9565eb8345224b679427_240x180.jpg
Hyundai Avante,"2019 г., 1.6 л., автомат, седан, бензин, руль слева, 98 км",$ 10 350,https://im.mashina.kg/tachka/images//6/5/5/655229d7449c7aaa7fff3d904ea46afd_240x180.jpg
Kia Sportage,"2018 г., 2 л., автомат, внедорожник 5 дв., дизель, руль слева",$ 13 150,https://im.mashina.kg/tachka/images//2/0/8/208dfc43287a92ed2087a3983939d8a2_240x180.jpg
Hyundai Sonata,"2018 г., автомат, седан, газ, руль слева, 164 142 км",$ 11 200,https://im.mashina.kg/tachka/images//2/9/0/290d2bb0c114186c1afacf6a47aad25a_240x180.jpg
Honda Fit,"2003 г., 1.3 л., вариатор, хэтчбек 5 дв., бензин, руль справа, 285 000 км",$ 6 500,https://im.mashina.kg/tachka/images//d/d/9/dd910583f05462800d9cc2b3827f10cd_240x180.jpg
Hyundai Avante,"2011 г., 1.6 л., автомат, седан, бензин, руль слева, 777 777 км",$ 10 500,https://im.mashina.kg/tachka/images//8/b/a/8baa0069fab7689379991a2f633e0348_240x180.jpg
Daewoo Matiz,"2004 г., 0.8 л., механика, хэтчбек 5 дв., бензин, руль слева, 171 574 км",$ 1 878,https://im.mashina.kg/tachka/images//8/4/8/848d2d4dcc1496e93ed63fb5a3f2eafc_240x180.jpg
Chevrolet Spark,"2017 г., 1 л., вариатор, хэтчбек 5 дв., бензин, руль слева, 82 000 км",$ 8 500,https://im.mashina.kg/tachka/images//f/a/6/fa6815909d984b5a9446a962992287e9_240x180.jpg
Daewoo Matiz,"2003 г., 0.8 л., механика, хэтчбек 5 дв., бензин, руль слева, 280 000 км",$ 1 878,No image
Daewoo Matiz,"2004 г., 0.8 л., автомат, хэтчбек 5 дв., бензин, руль слева",$ 3 186,https://im.mashina.kg/tachka/images//e/7/6/e76a2f6144b8f7921c9f9172333dcfb8_240x180.jpg
Lexus NX,"2016 г., 2.5 л., вариатор, внедорожник 5 дв., гибрид, руль слева, 57 306 км",$ 34 500,https://im.mashina.kg/tachka/images//0/c/2/0c25d8cc74464c3e56825c43bfa71b59_240x180.jpg
Daewoo Nexia,"2013 г., 1.5 л., механика, седан, бензин, руль слева, 150 000 км",$ 3 869,https://im.mashina.kg/tachka/images//9/5/7/95769bec6b8d63349f5bf3e6ee24aa88_240x180.jpg
Honda CR-V,"2010 г., 2.4 л., автомат, внедорожник 5 дв., бензин, руль слева, 173 000 км",$ 15 800,https://im.mashina.kg/tachka/images//2/3/6/236998cd14eb52fdc48fceb8e1c239c7_240x180.jpg
Toyota Avensis,"1999 г., 1.8 л., механика, седан, бензин, руль слева, 362 121 км",$ 4 153,https://im.mashina.kg/tachka/images//9/b/9/9b9316a25bd1deab5c4292a86865eb98_240x180.jpg
Toyota Avalon,"2020 г., 2.5 л., вариатор, седан, гибрид, руль слева, 47 000 км",$ 37 000,https://im.mashina.kg/tachka/images//e/9/e/e9ea84c91eaa052864a84b9d7c595c3a_240x180.jpg
Daihatsu Storia,"2000 г., 1 л., механика, хэтчбек 5 дв., бензин, руль справа",$ 2 276,https://im.mashina.kg/tachka/images//6/d/3/6d3c6abd0280ef2a35d8e01bdde67514_240x180.jpg
ВАЗ (Lada) 2107,"2010 г., 1.6 л., механика, седан, бензин, руль слева",$ 2 503,https://im.mashina.kg/tachka/images//f/0/9/f09b026e47488481f73ca19b72136349_240x180.jpg
Hyundai Palisade,"2020 г., 2.2 л., автомат, внедорожник 5 дв., дизель, руль слева, 19 000 км",$ 47 800,https://im.mashina.kg/tachka/images//0/7/b/07b7ca871a17a8e3d69f1532dd3aa5ed_240x180.jpg
Audi 100,"1991 г., 2.3 л., механика, седан, бензин, руль слева, 324 685 км",$ 2 959,No image
Hyundai Santa Fe,"2005 г., 2 л., автомат, внедорожник 5 дв., дизель, руль слева, 340 000 км",$ 6 827,https://im.mashina.kg/tachka/images//1/7/5/17544701aa9e198b9bde293c67fc6e47_240x180.jpg
Hyundai Starex (H-1),"2000 г., 2.5 л., механика, минивэн, дизель, руль слева, 300 000 км",$ 3 414,https://im.mashina.kg/tachka/images//f/a/b/faba3566ff63f1f21756a4b0626ebb87_240x180.jpg
Subaru Forester,"2016 г., 2.5 л., вариатор, внедорожник 5 дв., бензин, руль слева, 93 000 км",$ 17 700,https://im.mashina.kg/tachka/images//f/3/d/f3dc1228e71f8758b9f39f66572b9b90_240x180.jpg
Honda HR-V,"2016 г., 1.8 л., вариатор, внедорожник 5 дв., бензин, руль слева, 6 300 км",$ 16 800,https://im.mashina.kg/tachka/images//4/5/3/45393b54512af002ac25dfd69011e4cb_240x180.jpg
Kia K7,"2016 г., 2.4 л., автомат, седан, бензин, руль слева, 161 611 км",$ 23 000,https://im.mashina.kg/tachka/images//c/d/1/cd1ea610f33c136a6df62f6bef846301_240x180.jpg
Lexus ES,"2017 г., 2.5 л., вариатор, седан, гибрид, руль слева, 99 524 км",$ 33 500,https://im.mashina.kg/tachka/images//f/0/b/f0b1ab3dd2abdcb2be93275f06c71a50_240x180.jpg
Toyota Camry,"2004 г., 2.4 л., автомат, седан, бензин, руль слева, 190 548 км",$ 13 200,https://im.mashina.kg/tachka/images//7/0/5/705ddbbce7c673e9388d497d271effc4_240x180.jpg
Hyundai Santa Fe,"2020 г., 2.2 л., автомат, внедорожник 5 дв., дизель, руль слева, 31 000 км",$ 30 500,https://im.mashina.kg/tachka/images//d/2/d/d2d4c91b159769dce0e9e9cfb7e5ea69_240x180.jpg
Toyota Camry,"1998 г., 2.2 л., автомат, седан, бензин, руль справа, 400 000 км",$ 4 900,https://im.mashina.kg/tachka/images//1/6/c/16c6f82213499b7730c6ae4497096f2d_240x180.jpg
Honda Accord,"2007 г., 2.4 л., автомат, седан, бензин, руль слева, 299 000 км",$ 8 534,https://im.mashina.kg/tachka/images//4/e/2/4e20760b6f268b9224f4e004fe1a61dc_240x180.jpg
Mercedes-Benz C-Класс,"2000 г., 1.8 л., механика, седан, бензин, руль слева, 350 000 км",$ 3 600,https://im.mashina.kg/tachka/images//6/6/a/66a1addca9b65dd7cf363f7d9415c863_240x180.jpg
Mercedes-Benz M-класс,"2007 г., 3.5 л., автомат, внедорожник 5 дв., бензин, руль слева",$ 11 500,https://im.mashina.kg/tachka/images//9/4/8/9482ff07f2e05fe534601b1ff2673644_240x180.jpg
Ford Focus,"2000 г., 2 л., автомат, седан, бензин, руль слева, 170 000 км",$ 3 357,https://im.mashina.kg/tachka/images//7/d/8/7d85536488c29b3f95441f3b25b6a6b6_240x180.jpg
Kia K5 III Седан,"2020 г., 1.6 л., автомат, седан, бензин, руль слева, 1 000 км",$ 22 000,https://im.mashina.kg/tachka/images//b/f/2/bf263a1f522a26f4ed2c200d2c8add24_240x180.jpg
Toyota Camry,"2012 г., 2.5 л., автомат, седан, бензин, руль слева, 151 540 км",$ 16 300,https://im.mashina.kg/tachka/images//4/9/a/49a7dab636990e849f312b0e610de353_240x180.jpg
Lexus GS,"2006 г., 3 л., автомат, седан, бензин, руль слева, 170 000 км",$ 9 999,https://im.mashina.kg/tachka/images//1/7/d/17d207aac69c8f8b4fdddf5abfe361f5_240x180.jpg
Kia Carnival,"2017 г., 2.2 л., автомат, минивэн, дизель, руль слева, 250 250 км",$ 23 500,https://im.mashina.kg/tachka/images//d/d/7/dd7a8955e7921feb829f9562d428bc9a_240x180.jpg
Toyota Kluger,"2004 г., 3 л., автомат, внедорожник 5 дв., бензин, руль справа, 250 000 км",$ 15 500,https://im.mashina.kg/tachka/images//6/a/3/6a3bb53053f2a4e34f3713c49711d4ce_240x180.jpg
Lexus RX,"2006 г., 3.5 л., автомат, внедорожник 5 дв., бензин, руль слева, 148 000 км",$ 14 500,https://im.mashina.kg/tachka/images//4/6/5/46595fed3dc801c9830be247e46bfba3_240x180.jpg
Mercedes-Benz E-класс,"2003 г., 3.2 л., автомат, седан, дизель, руль слева, 100 000 км",$ 8 800,https://im.mashina.kg/tachka/images//a/f/0/af0500f81b6a6a8935c68c35c8538f14_240x180.jpg
Kia Carnival,"2021 г., 3.5 л., автомат, минивэн, бензин, руль слева, 1 100 км",$ 40 000,https://im.mashina.kg/tachka/images//d/1/b/d1b421693c66374fa5475cb2d3d808a0_240x180.jpg
BMW X5,"2017 г., 3 л., автомат, внедорожник 5 дв., бензин, руль слева, 68 000 км",$ 42 000,https://im.mashina.kg/tachka/images//8/f/0/8f083f181198b188c5200cbddd5e6ea1_240x180.jpg
BMW X5,"2016 г., 3 л., автомат, внедорожник 5 дв., бензин, руль слева, 70 000 км",$ 42 000,https://im.mashina.kg/tachka/images//a/1/b/a1baeddde95f966b9c1b95f7d057d1ac_240x180.jpg
Kia Seltos,"2020 г., 1.6 л., автомат, внедорожник 5 дв., бензин, руль слева, 60 000 км",$ 26 800,https://im.mashina.kg/tachka/images//4/7/2/4722530f05c4c59976dfcd92178cb844_240x180.jpg
Toyota Land Cruiser Prado,"2012 г., 2.7 л., автомат, внедорожник 5 дв., бензин, руль слева, 108 000 км",$ 33 000,https://im.mashina.kg/tachka/images//9/7/2/97265434c0e5d4ba261fd3a5543ef7c7_240x180.jpg
Kia K5 II Седан,"2016 г., 2 л., автомат, седан, газ, руль слева, 119 000 км",$ 12 900,https://im.mashina.kg/tachka/images//0/b/7/0b75af0867cb0bd5897a33147e396fff_240x180.jpg
Toyota Crown,"2005 г., 3.5 л., автомат, седан, бензин, руль справа, 182 000 км",$ 14 900,https://im.mashina.kg/tachka/images//6/4/1/641a14b8d85bef8189425280e8e6862c_240x180.jpg
Hyundai Sonata,"2016 г., 2.4 л., автомат, седан, бензин, руль слева, 143 000 км",$ 14 500,https://im.mashina.kg/tachka/images//c/7/b/c7b9925ca35326d7fb89028f77e92a47_240x180.jpg
Volvo S40,"2007 г., 1.8 л., механика, седан, бензин, руль слева, 192 000 км",$ 6 200,https://im.mashina.kg/tachka/images//f/9/1/f9199652f1ed08f399d125295e587607_240x180.jpg
BMW X7,"2019 г., 3 л., автомат, внедорожник 5 дв., дизель, руль слева, 55 000 км",$ 100 000,https://im.mashina.kg/tachka/images//2/2/8/228ab07152265ba8da5465ff502087e6_240x180.jpg
Porsche Panamera,"2011 г., 4.8 л., робот, хэтчбек 5 дв., бензин, руль слева, 150 000 км",$ 30 500,https://im.mashina.kg/tachka/images//2/f/e/2fe887d6decea99c8ff7190e55f8fdd1_240x180.jpg
Honda Civic,"2012 г., 1.8 л., автомат, седан, бензин, руль слева, 8 800 км",$ 11 000,https://im.mashina.kg/tachka/images//8/9/0/890177ce1b3d56ad7ddee45481bb1880_240x180.jpg
Lexus ES,"2021 г., 2.5 л., автомат, седан, бензин, руль слева, 25 000 км",$ 40 999,https://im.mashina.kg/tachka/images//7/9/f/79fe9d1a9a540bee14645c7a7dc3b7f4_240x180.jpg
Toyota Camry,"2021 г., 2.5 л., автомат, седан, бензин, руль слева, 39 750 км",$ 27 500,https://im.mashina.kg/tachka/images//4/d/d/4dda66d270cb284a0d05d1a4254de9d4_240x180.jpg
BMW 5 серии,"2018 г., 2 л., автомат, седан, дизель, руль слева, 65 000 км",$ 38 500,https://im.mashina.kg/tachka/images//d/e/5/de5720af21c0ad98028e1f0194a4a6e4_240x180.jpg
BMW X5,"2021 г., 3 л., автомат, внедорожник 5 дв., бензин, руль слева, 22 000 км",$ 99 500,https://im.mashina.kg/tachka/images//8/4/7/8473bd7ddc7bafe8cbe5a3b4188096f8_240x180.jpg
Honda HR-V,"2019 г., 1.8 л., вариатор, внедорожник 5 дв., бензин, руль слева, 40 000 км",$ 19 000,https://im.mashina.kg/tachka/images//7/b/7/7b76ab8c49e90ebd81a74536cab12aef_240x180.jpg
Toyota Altezza,"2003 г., 2 л., автомат, универсал, бензин, руль справа, 308 000 км",$ 5 300,https://im.mashina.kg/tachka/images//0/0/2/002f7a0560e3ca7a2d26e76c94df1089_240x180.jpg
Lexus LX,"2010 г., 5.7 л., автомат, внедорожник 5 дв., бензин, руль слева, 270 000 км",$ 38 500,https://im.mashina.kg/tachka/images//6/b/f/6bf81e3fd12c4d546f7ea05f7a615733_240x180.jpg
Lexus RX,"2016 г., 3.5 л., вариатор, внедорожник 5 дв., гибрид, руль слева, 130 000 км",$ 48 000,https://im.mashina.kg/tachka/images//1/2/1/121bf5a7c96014cdb024c4250fad8fca_240x180.jpg
Kia Carnival,"2017 г., 2.2 л., автомат, минивэн, дизель, руль слева, 147 436 км",$ 18 600,https://im.mashina.kg/tachka/images//9/c/8/9c8b83997f0f980caf13dd94e8833792_240x180.jpg
Lexus ES,"2018 г., 2.5 л., вариатор, седан, гибрид, руль слева, 107 760 км",$ 28 600,https://im.mashina.kg/tachka/images//3/0/2/30232e97315607200a55e5aab37fc2a4_240x180.jpg
Toyota Land Cruiser,"2012 г., 4.6 л., автомат, внедорожник 5 дв., бензин, руль слева, 140 000 км",$ 47 500,https://im.mashina.kg/tachka/images//7/d/9/7d9b8dfecff1ad633e52a24f77fb1792_240x180.jpg
Honda Jazz,"2004 г., 1.3 л., механика, хэтчбек 5 дв., бензин, руль слева, 281 000 км",$ 6 600,https://im.mashina.kg/tachka/images//f/6/0/f60938e8a4da418e52bd5a8d61e535d7_240x180.jpg
Toyota Camry,"2018 г., 2.5 л., автомат, седан, бензин, руль слева, 37 737 км",$ 27 800,https://im.mashina.kg/tachka/images//e/5/5/e55d5a7ba58f5dc2ca49e45d82f224de_240x180.jpg
Mercedes-Benz E-класс,"1996 г., 2.3 л., автомат, седан, бензин, руль слева, 346 566 км",$ 4 438,https://im.mashina.kg/tachka/images//5/3/b/53b7514eaf7db8e38e9d10e13a42d54d_240x180.jpg
Lexus LX,"2007 г., 4.7 л., автомат, внедорожник 5 дв., бензин, руль слева, 190 000 км",$ 32 000,https://im.mashina.kg/tachka/images//6/2/b/62b15df9f0026e12a1fb4279aed09a55_240x180.jpg
Hyundai Palisade,"2021 г., 2.2 л., автомат, внедорожник 5 дв., дизель, руль слева, 29 000 км",$ 43 136,https://im.mashina.kg/tachka/images//9/e/2/9e2d72347ec7162b0bd936e3a8b414a1_240x180.jpg
Toyota Land Cruiser,"2011 г., 4.7 л., автомат, внедорожник 5 дв., бензин, руль слева, 260 000 км",$ 39 900,https://im.mashina.kg/tachka/images//7/8/3/783291cd918a5f2236adbf5d820ec13c_240x180.jpg
Nissan Fuga,"2005 г., 3.5 л., автомат, седан, бензин, руль справа, 150 000 км",$ 9 000,https://im.mashina.kg/tachka/images//1/f/c/1fc651ee65376a681ade1a562255c158_240x180.jpg
Kia Sorento,"2021 г., 2.2 л., робот, внедорожник 5 дв., дизель, руль слева, 6 900 км",$ 40 130,https://im.mashina.kg/tachka/images//3/5/e/35e4260be8dff473cba307e393f15bbe_240x180.jpg
Hyundai Sonata,"2017 г., 2 л., автомат, седан, газ, руль слева, 217 850 км",$ 16 500,https://im.mashina.kg/tachka/images//9/9/1/9917c62097352ac74bd7f9e679c59739_240x180.jpg
Toyota Prius,"2016 г., 1.8 л., автомат, хэтчбек 5 дв., гибрид, руль слева, 180 000 км",$ 15 999,https://im.mashina.kg/tachka/images//3/a/8/3a8274a9d50fc8d66792cc4b72d4a616_240x180.jpg
Honda Jazz,"2004 г., 1.5 л., вариатор, хэтчбек 5 дв., бензин, руль слева, 170 000 км",$ 8 500,https://im.mashina.kg/tachka/images//a/d/1/ad1176cb67f07845cbc2fe860a86dc63_240x180.jpg
Lexus RX,"2007 г., 3.5 л., автомат, внедорожник 5 дв., бензин, руль слева, 120 000 км",$ 16 999,https://im.mashina.kg/tachka/images//6/6/5/66502aa8822e59d34bca5ba6bc8b1255_240x180.jpg
Hyundai Santa Fe,"2016 г., 2.2 л., автомат, внедорожник 5 дв., дизель, руль слева, 100 200 км",$ 25 000,https://im.mashina.kg/tachka/images//3/2/7/32726a7ab74a560e13401a4dbd7e5728_240x180.jpg
Kia K7,"2016 г., 2.4 л., автомат, седан, бензин, руль слева, 60 000 км",$ 22 500,https://im.mashina.kg/tachka/images//1/e/e/1ee466663717038f235d5325b8383dc3_240x180.jpg
Kia Sportage,"2016 г., 2 л., автомат, внедорожник 5 дв., дизель, руль слева, 86 000 км",$ 21 000,https://im.mashina.kg/tachka/images//4/2/5/4253d146d6d04aef009e5a4d2555a891_240x180.jpg
Kia Sorento,"2016 г., 2.2 л., автомат, внедорожник 5 дв., дизель, руль слева, 63 700 км",$ 27 000,https://im.mashina.kg/tachka/images//1/2/2/1222264c40542b53259ac5f90833cb77_240x180.jpg
Lexus ES,"2016 г., 2.5 л., вариатор, седан, гибрид, руль слева, 150 000 км",$ 29 500,https://im.mashina.kg/tachka/images//f/5/1/f5189aa20d89ff31e6cc1f96153078f2_240x180.jpg
Renault Duster,"2017 г., 2 л., автомат, внедорожник 5 дв., бензин, руль слева, 97 000 км",$ 14 500,https://im.mashina.kg/tachka/images//2/9/a/29a66818459a3ee72b3a7fe37f715332_240x180.jpg
BMW 5 серии,"1996 г., 2.8 л., механика, седан, бензин, руль слева, 400 000 км",$ 4 500,https://im.mashina.kg/tachka/images//5/6/1/5614d6ffa88ee9f0a1757acbd3a37e4b_240x180.jpg
Lexus RX,"2018 г., 3.5 л., автомат, внедорожник 5 дв., бензин, руль слева, 73 000 км",$ 45 200,https://im.mashina.kg/tachka/images//3/4/e/34ead12a8e0a0a9c2a7741aad2da1d85_240x180.jpg
